,rxn_id,rxn_smiles,G_r,DG_TS,DG_TS_tunn
25,658107,[CH2:1]=[CH:2][CH2:3][O:4][CH2:5][C:6]([CH3:7])([CH3:8])[CH2:9][OH:10].[CH2:11]=[CH:12][C@@H:13]1[CH2:14][N:15]2[C:16](=[O:17])[CH:18][C@@H:19]2[O:20]1>>[CH2:1]=[CH:2][CH2:3][O:4][CH:5][C:6]([CH3:7])([CH3:8])[CH2:9][OH:10].[CH2:11]=[CH:12][C@@H:13]1[CH2:14][N:15]2[C:16](=[O:17])[CH2:18][C@@H:19]2[O:20]1,-4.194823418225429,19.1748152169708,17.58224436166113
26,273117,[CH3:1][NH:2][n:3]1[cH:4][cH:5][cH:6][cH:7]1.[CH3:8][CH2:9][n:10]1[c:11][c:12]([NH2:13])[cH:14][cH:15]1>>[CH3:1][NH:2][n:3]1[c:4][cH:5][cH:6][cH:7]1.[CH3:8][CH2:9][n:10]1[cH:11][c:12]([NH2:13])[cH:14][cH:15]1,6.677318672857985,23.130746690379823,21.995346149291457
27,952722,[CH:1]1=[CH:2][O:3][c:4]2[cH:5][n:6][cH:7][cH:8][c:9]2[CH2:10]1.[c:11]1[cH:12][cH:13][c:14]2[nH:15][n:16][cH:17][c:18]2[n:19]1>>[CH:1]1=[CH:2][O:3][c:4]2[cH:5][n:6][c:7][cH:8][c:9]2[CH2:10]1.[cH:11]1[cH:12][cH:13][c:14]2[nH:15][n:16][cH:17][c:18]2[n:19]1,0.5517827475876669,20.38182131341724,18.47640831158796
28,166193,[CH3:1][n:2]1[n:3][n:4][c:5]([CH2:6][CH2:7][OH:8])[n:9]1.[CH3:10][N:11]1[N:12]=[C:13]([CH2:14][CH:15][OH:16])[CH2:17][C:18]1=[O:19]>>[CH3:1][n:2]1[n:3][n:4][c:5]([CH2:6][CH:7][OH:8])[n:9]1.[CH3:10][N:11]1[N:12]=[C:13]([CH2:14][CH2:15][OH:16])[CH2:17][C:18]1=[O:19],0.4462521481063168,24.252948431763503,22.02956824561175
29,582146,[CH3:1][c:2]1[nH:3][n:4][c:5]([NH2:6])[c:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c:12]1[cH:13][n:14]([O:15])[c:16]([CH3:17])[cH:18][c:19]1=[NH:20]>>[CH2:1][c:2]1[nH:3][n:4][c:5]([NH2:6])[c:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c:12]1[cH:13][n:14]([OH:15])[c:16]([CH3:17])[cH:18][c:19]1=[NH:20],22.33820790047382,26.215702573232257,25.31920679608069
30,154463,[CH3:1][CH2:2][O:3][C@:4]12[CH:5]=[CH:6][C@@H:7]1[CH:8]=[CH:9][CH2:10]2.[CH2:11]=[CH:12]/[C:13]=[CH:14]/[OH:15]>>[CH3:1][CH2:2][O:3][C@:4]12[CH:5]=[C:6][C@@H:7]1[CH:8]=[CH:9][CH2:10]2.[CH2:11]=[CH:12]/[CH:13]=[CH:14]/[OH:15],6.727583146286547,25.89057502029009,24.42820904428209
31,425759,[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][C@H:6]([OH:7])[NH:8]1.[CH3:9][c:10]1[cH:11][c:12](=[NH:13])[n:14][c:15][n:16]1[OH:17]>>[O:1]=[C:2]1[CH2:3][CH:4][CH2:5][C@H:6]([OH:7])[NH:8]1.[CH3:9][c:10]1[cH:11][c:12](=[NH:13])[n:14][cH:15][n:16]1[OH:17],-7.775289504130731,6.0013901611917,5.219706415024472
32,106687,[CH3:1][O:2][CH2:3][O:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1.[N:11]#[C:12][CH:13][c:14]1[cH:15][cH:16][o:17][n:18]1>>[CH3:1][O:2][CH2:3][O:4][c:5]1[cH:6][cH:7][c:8][cH:9][cH:10]1.[N:11]#[C:12][CH2:13][c:14]1[cH:15][cH:16][o:17][n:18]1,26.36738253522106,38.040936975434406,37.855420354410256
33,597139,[CH3:1][CH2:2][CH2:3][O:4][C:5](=[O:6])[OH:7].[CH:8]1[N:9]=[CH:10][c:11]2[cH:12][n:13][cH:14][cH:15][c:16]21>>[CH3:1][CH2:2][CH2:3][O:4][C:5](=[O:6])[O:7].[CH2:8]1[N:9]=[CH:10][c:11]2[cH:12][n:13][cH:14][cH:15][c:16]21,32.27018174758864,43.62314614383215,43.344391104332296
34,600286,[CH3:1][C@:2]1([NH2:3])[CH2:4][CH2:5][C@@:6]1([CH3:7])[NH2:8].[CH3:9][O:10][C@@H:11]1[CH2:12][NH:13][CH2:14][C@@:15]1([CH3:16])[NH:17]>>[CH2:1][C@:2]1([NH2:3])[CH2:4][CH2:5][C@@:6]1([CH3:7])[NH2:8].[CH3:9][O:10][C@@H:11]1[CH2:12][NH:13][CH2:14][C@@:15]1([CH3:16])[NH2:17],-1.1860736020740028,22.173370166012425,20.101648299357592
