rxn_id,RXN_SMILES,dG_act,dG_rxn
723279,O=C1C=C2CCC[C@@H]2CC1.C[C@H](O)N1[CH]COCC1>>O=C1C=C2[CH]CC[C@@H]2CC1.C[C@H](O)N1CCOCC1,19.46384010969301,-8.832047378258197
262473,C1=CC=C/N=C\C=C1.CC1=[C]C(C)(C)CC(C)=C1>>[C]1=C/N=C\C=CC=C1.CC1=CC(C)(C)CC(C)=C1,15.460760657483124,-8.922101332632117
144951,CCC/C(C)=N/OC.C[CH]CC[C@H](C)OC(=O)O>>C[CH]C/C(C)=N/OC.CCCC[C@H](C)OC(=O)O,27.635973079093148,-0.2406484827345491
482364,C[C@@H]1CC[C@@H]2CCC[C@H]12.CC[CH]n1ccnn1>>C[C@@H]1C[CH][C@@H]2CCC[C@H]12.CCCn1ccnn1,26.870592956966508,2.701646766879786
461154,C[C@@H]1OCC[C@@H]1O.[CH2][C@]12CCCC[C@]1(CO)O2>>C[C@@H]1OC[CH][C@@H]1O.C[C@]12CCCC[C@]1(CO)O2,21.607075432572845,45.47785262923299
704194,CCCCNC(=O)OC.[CH2][C@H](C=C)CCC=C>>[CH2]OC(=O)NCCCC.C=CCC[C@H](C)C=C,23.79644776366849,-2.1752757667898943
505690,C=C(C)CNCCO.COC1(OC)CCC[N]C1>>C=C(C)C[N]CCO.COC1(OC)CCCNC1,18.451532759196954,0.3295588773285172
439464,O=C(O)C[C@@H]1OCOC1=O.CC1(C)[CH]C(=O)OC=C1>>O=C(O)C[C]1OCOC1=O.CC1(C)C=COC(=O)C1,21.054372105273835,-6.56919585647454
79097,CC[C@H](C)NCCOC.[CH2]OCC=C1CC(C#N)C1>>[CH2]OCCN[C@@H](C)CC.COCC=C1CC(C#N)C1,24.438118552321463,0.2789763602908255
903481,CNc1ncccc1C#N.[CH2]Nc1nc(C)oc1C>>[CH2]Nc1ncccc1C#N.CNc1nc(C)oc1C,22.89075554918757,4.935373110016867
779968,CN1CCCCC12CNC2.[CH2]N1N=C(C)[C@@H](C)C1=O>>[CH2]N1CCCCC12CNC2.CC1=NN(C)C(=O)[C@@H]1C,23.037242257739432,-2.795034974111624
922812,COc1cc(N)cc(N)n1.[CH2]Oc1ccc(C#N)cc1>>[CH2]Oc1cc(N)cc(N)n1.COc1ccc(C#N)cc1,20.35877348218067,-0.2368209092909982
895453,C=CC[C@H](N)CC.COC[C@H]([NH])C(=O)OC>>C=CC[C@H]([NH])CC.COC[C@H](N)C(=O)OC,22.02553992075289,0.465211513159487
779876,CNC(=O)N1CCNCC1.OCCCNC1=NC[CH]N1>>[CH2]NC(=O)N1CCNCC1.OCCCNC1=NCCN1,21.450511576097824,2.3548829989921485
524049,c1cc2cnc[nH]c-2c1.Cc1c[c]cc(CNN)n1>>[c]1ncc2cccc-2[nH]1.Cc1cccc(CNN)n1,18.174362693352947,-1.822468277300764
388902,C=C1C2CCC1CC2.[CH]=C(C(=O)OC)[C@H](O)CC>>[CH]=C1C2CCC1CC2.C=C(C(=O)OC)[C@H](O)CC,21.75029863152498,-1.1569814262993054
457502,N=C(N)N1CC[C@H](O)C1.O=C(O)C1=CCN[CH]1>>[N]=C(N)N1CC[C@H](O)C1.O=C(O)C1=CCNC1,34.610966148670855,24.20272795105893
185263,C/C=C(/C#N)OC(C)=O.[CH2][C@@H]1C[C@H](C)O1>>C/[C]=C(/C#N)OC(C)=O.C[C@@H]1C[C@H](C)O1,24.31182087182897,7.183026179193712
349965,Cn1cc(C=O)cc1C=O.[CH2]n1cncc1CN>>[CH2]n1cc(C=O)cc1C=O.Cn1cncc1CN,20.648482088451928,1.056837815973918
877006,C[C@@]12CC[C@@H]1CC[C@H]2O.[CH2]N(C#N)c1ccccc1>>[CH2][C@@]12CC[C@@H]1CC[C@H]2O.CN(C#N)c1ccccc1,23.398852185879605,3.0877895922843
125964,CC(C)N1CCC(N)=N1.CN1C(=O)O[C@@H]2CN[CH][C@@H]21>>CC(C)N1[CH]CC(N)=N1.CN1C(=O)O[C@@H]2CNC[C@@H]21,23.884430121360392,-1.830802143471565
1770329,C[C@@H]1CC(C)(C)N=CO1.C[C](C)[C@@H]1CC(=O)CCO1>>C[C]1CC(C)(C)N=CO1.CC(C)[C@@H]1CC(=O)CCO1,26.25809100888277,-3.2761968585679417
