,rxn_id,G_r,DG_TS,DG_TS_tunn,dG_rxn,dG_forward,dG_reverse,fr_dG_rxn,fr_dG_forward,fr_dG_reverse,s_prod0,q_reac1,s_reac1,qH_reac0,qH_prod1,q_reac0,q_prod1,q_prod0,BV_reac1,BV_prod0
181,162239,-10.81933579555606,21.58946533778408,19.695225850596227,-12.494180894221145,78.38164931933399,90.87583021355513,-4.503963385423532,132.10482601174039,136.60878939716392,0.6688605,-0.4470848,1.0227886,0.14352864,0.15498404,-0.42975342,-0.48243353,-0.32163206,0.3435611460345027,0.24652816802950456
1413,280210,23.153482609995176,38.62457535978131,37.33195030156678,22.00149955587959,87.31452777223576,65.31302821635617,12.644577291663083,130.80573590507785,118.16115861341477,0.9505689,-0.3550087,0.59552515,0.14166124,0.33433953,-0.26148537,-0.43864724,-0.23868859,0.3401231128738911,0.2795641903037872
1021,423818,-1.181932796372155,16.49643997521936,15.024441804729038,-0.7202545051400762,106.3378469281159,107.05810143325597,-2.7586137838570153,139.05346628058706,141.81208006444407,0.9075854,0.13368538,0.90917885,0.15894264,0.1677965,0.05536941,0.008042532,0.17699775,0.45052047092749736,0.4045184462402644
1133,876215,-1.715960347810158,19.16753813626289,17.45251833940581,-0.8671767737349114,82.6773333058789,83.54451007961381,1.006849959577579,122.8934126754867,121.88656271590912,0.8740942,0.095211916,0.8855212,0.10214045,0.14042968,0.09014392,0.0030725705,0.108610906,0.5512572491542576,0.4742071265742208
521,211292,17.828101496360347,30.16386092353128,29.46641716177979,24.239839005101018,105.07914632428094,80.83930731917992,14.224969165611057,131.91593045295883,117.69096128734778,0.99874055,-0.13991472,0.42429146,0.15958622,0.1547408,-0.24368933,-0.08977003,-0.03537075,0.3279893248895607,0.5088334481432786
669,330074,6.493979093478134,17.88590642699317,17.259163989968055,4.04444458297759,105.55190286974755,101.50745828676996,-0.4378322022937482,135.2168490665805,135.65468126887424,1.000901,-0.092463605,0.9788458,0.1637011,0.12871198,-0.1684506,-0.30523598,-0.06838828,0.5309573151159902,0.4366961103397947
906,778368,11.291115133760218,29.48165288470576,29.31440795094545,7.310807661220153,103.62962840088915,96.318820739669,-1.272677189560227,134.4461223056101,135.71879949517032,0.6983497,-0.003345179,0.95004463,0.16881017,0.113644294,-0.10865675,-0.102403335,-0.078564234,0.4577224565669936,0.3480194708258839
870,906348,8.49554143667018,34.614282425826104,30.43852005336922,10.642670985621123,70.7977351845702,60.15506419894908,6.440337119679384,122.6077292560627,116.16739213638331,0.48007283,-0.41547948,0.49677378,0.14186087,0.3419357,-0.27555057,-0.42084533,-0.18262343,0.38899831501624693,0.4189143028355442
1069,236111,1.338133255142117,21.115413948851508,18.967745602751336,1.3427634598953802,92.85765227293201,91.51488881303663,2.128519905904298,128.1535763174952,126.02505641159091,0.9934106,-0.34954748,1.0112748,0.23351984,0.23468411,-0.5600552,-0.5444727,-0.35222536,0.4288049574017181,0.2973000015691814
995,616115,15.961540710210212,31.11541466434355,29.66132303041586,17.948329494542108,86.28380125893997,68.33547176439787,11.698884455566954,125.13305343970002,113.43416898413307,0.86191565,-0.39421484,0.6982818,0.12083965,0.22908649,-0.040421892,-0.4504607,-0.048781887,0.29982264060453323,0.48121786704574776
382,145457,1.6086423240394765,28.533045724278622,26.56131287318517,5.294946087277367,105.00186697155581,99.70692088427845,1.8845784358332196,139.87118367315375,137.98660523732053,1.0172694,-0.17326793,0.98414844,0.13810423,0.132403,-0.12081995,-0.28780162,0.024750067,0.38281552080608083,0.4088005922009
1280,648187,-28.08126084559733,11.920790769498469,11.794320032278046,-22.50113954574634,73.98408210829625,96.48522165404259,-14.374286600171487,116.58802174137303,130.9623083415445,0.47148022,0.01275842,0.96670336,0.16137257,0.14575276,-0.22062029,-0.05987769,-0.102816,0.5906342070298639,0.467876857900558
1403,875461,-13.500820729783896,17.25299177129753,16.05418639305785,-15.28194572633413,89.60877696111726,104.89072268745139,-5.342654506234453,136.06370347083478,141.40635797706923,1.0139589,-0.25038034,1.0610551,0.14676963,0.14121713,-0.44297704,-0.37019396,-0.43013498,0.23260821836649054,0.30609507610050346
331,336943,15.000910272121097,29.40343299042024,28.542536954499425,15.804262862680176,104.34642279347526,88.54215993079508,2.6286162701177886,134.6033427645772,131.97472649445942,0.99794745,-0.2777478,0.9727912,0.15105137,0.15281102,-0.3050752,-0.33325812,-0.10133847,0.5244844782070768,0.4617455302201613
1380,195967,21.910117600938943,28.229695489847803,27.61182618823469,20.84172714576286,109.59869906721474,88.75697192145188,10.616488122888214,137.25579786242045,126.63930973953224,0.87897,-0.119769655,0.84846175,0.17116496,0.14932929,-0.017702501,-0.1289866,0.1171311,0.388801158359833,0.37792949270514253
262,121870,2.391984751126043,22.42009055651905,20.817436060618103,0.053094322849432274,92.32095621292706,92.26786189007763,0.5316424595486353,138.27946340586428,137.74782094631564,0.99103314,-0.4068632,1.0380111,0.15177953,0.15181774,-0.40774077,-0.4268193,-0.37550583,0.3009237858715391,0.37219808266317983
6,424669,-3.969531358464833,21.713268675620505,20.068031352075103,-2.790497690007072,89.28110745737415,92.07160514738122,-1.5465867001737195,135.7623700080141,137.30895670818782,1.0796036,-0.4157119,1.0551728,0.14906323,0.14744677,-0.44662285,-0.43304116,-0.3962224,0.2943802512467828,0.3306509537130957
266,1393653,1.1458198893011262,23.768504501133545,21.83139444490844,-2.0915328682803818,84.77831575206122,86.8698486203416,6.505268374205187,128.8203914704743,122.31512309626912,0.95527166,-0.0960784,0.69102454,0.13109918,0.09011141,-0.08944128,-0.00027578152,-0.041728597,0.3951000517457476,0.6180536171844532
38,1678776,-13.655520585350684,14.039282597516117,13.32390120830198,-10.29135387373941,82.1318849490125,92.42323882275191,-10.10058270975712,123.33836262492098,133.4389453346781,0.822151,-0.31350118,1.0097817,0.17669556,0.15453397,-0.03380498,-0.29632777,0.10417575,0.5225088850173651,0.590056830250126
1465,679046,-21.49072929152273,10.1230925879238,10.099457801375332,-19.126459957754847,81.86346014447615,100.989920102231,-8.716639156835697,125.10743555020244,133.82407470703814,0.8315639,-0.009731296,0.8792432,0.1498985,0.16906035,-0.27662402,-0.113935724,-0.1512017,0.4228971158177654,0.49048331678585483
545,696045,-0.3396106052707485,23.01958061558618,21.55392183149382,-3.4560319349091344,90.79105640427693,94.24708833918606,8.230469276173892,137.4675002130934,129.2370309369195,1.0785943,-0.27132994,0.80817246,0.14828606,0.32361382,-0.44104612,-0.48529786,-0.3981342,0.43998451750084605,0.2805419622205533
118,461154,45.47785262923299,21.607075432572845,20.919304272209423,-0.46016447020562623,88.26674654026446,88.72691101047009,-3.1521254472647513,132.74773333459814,135.8998587818629,1.0069557,-0.48331812,1.0112673,0.15072319,0.14977077,-0.35441867,-0.5277634,-0.26922804,0.35836484227705784,0.43685852687918514
783,510118,0.8630221667415233,25.794374743255137,23.501301893387364,-0.7606210826617996,82.09597234616132,82.85659342882312,-0.6747969301202374,129.2413525869747,129.91614951709494,0.8656586,-0.3905848,0.8564539,0.14530109,0.14008756,-0.37191555,-0.35129377,-0.4012327,0.317971616603865,0.3271757789805421
652,708968,1.6311682931063722,20.14178445101592,18.879353305874947,-0.6942058523325585,109.03929667589057,109.73350252822313,-0.22477680464066907,142.49011860711875,142.71489541175941,1.0443017,-0.07932544,1.0006541,0.14365655,0.15649761,-0.22934695,-0.24579197,-0.025631737,0.4603974651245306,0.4477602609833659
1103,26011,-19.17932107780863,7.986838575123692,7.453500555158763,-18.740302983084277,85.62897338054228,104.36927636362655,-9.602392911742953,131.01979183747122,140.62218474921417,0.8802319,-0.31944188,1.1204873,0.15568955,0.124386825,-0.30852953,-0.40723574,-0.27337512,0.29444656491120486,0.4632324440883085
706,282086,0.148380387767947,19.624040405573297,17.969245161946407,-2.057997120861401,104.22707309959999,106.28507022046139,-3.200397123341105,133.76272857699408,136.96312570033518,0.91318,-0.09421039,0.9886368,0.16674511,0.16425508,0.05666975,-0.2576564,0.16409568,0.543747352315987,0.3788979771346311
105,752735,-0.3126477429123748,18.795483213905094,17.44231918523156,2.216987715157387,102.4874420917059,100.27045437654851,2.9072359442762945,136.47651780446472,133.56928186018843,0.9842341,0.011079896,1.027339,0.14029676,0.13725252,-0.15665685,-0.14543463,-0.0035316213,0.512993360048566,0.5041012304374766
1096,220482,6.998981526072935,24.97909848445356,23.46754449977728,7.140263025429334,122.57915671265857,115.43889368722924,-5.447166135059547,139.66015634591878,145.10732248097833,0.97963053,-0.37677503,0.5786754,0.21524225,0.21038774,-0.09604674,-0.40268356,-0.1772349,0.232515756767352,0.2558277407685689
484,687522,-9.699354546692696,12.706581183110355,12.561464540236402,-9.230329815624543,88.57575667715878,97.80608649278332,-4.376908973873924,129.33133771141433,133.70824668528826,0.9840252,-0.22390062,0.8725392,0.15821376,0.33550403,-0.15061834,-0.47557014,-0.083126515,0.2789423586841639,0.4773480620641649
1457,518930,-22.813845466353936,7.274942175778174,7.268786667523049,-24.51230078290132,84.57293861542317,109.08523939832449,-12.15209294175196,128.82336307365352,140.97545601540548,1.0270582,0.26077902,0.9402611,0.14473313,0.18690515,-0.14803243,0.12382588,-0.05513212,0.34640176841733894,0.6405220985227388
921,499924,10.297860212782,28.02952693056462,26.60921512244447,4.228540449849831,91.68263591101785,87.45409546116802,2.9992071376757394,134.65873668795035,131.6595295502746,0.9769406,-0.20693594,1.0582404,0.14626953,0.14125393,-0.25176555,-0.27253973,-0.23022352,0.5344618978979316,0.4503679617858402
683,683300,3.116437514719653,21.398468296264543,19.73572943838637,2.4852421433308933,88.46688933642194,85.98164719309105,3.357788588245853,130.36591013356391,127.00812154531806,0.9492143,-0.0753825,0.85408306,0.15340601,0.12654877,-0.2958871,-0.08384369,-0.24475342,0.38929361299192045,0.24900915019918993
20,896837,-6.933537936327432,17.509408625102605,15.946866522384523,-5.390649224719951,95.3031546554835,100.69380388020345,-10.835107213722367,127.40731690607363,138.242424119796,0.82259977,-0.21560831,1.0999799,0.12658869,0.1405255,0.05580986,-0.2968048,0.112413995,0.26673394269585377,0.4715498776135225
242,92442,-13.142708527570845,19.392329646105544,17.593553590465465,-13.435990402674491,67.73275276038058,81.16874316305507,-0.023580818766930634,121.72245851792664,121.74603933669357,0.5400729,0.11808348,0.89253986,0.12872039,0.12201232,0.07307872,0.11081855,0.20002286,0.5517367582689009,0.5300509278428693
50,585152,13.814766936171678,30.7385559957312,29.57026151517379,12.229602178320008,88.42481794356588,76.19521576524588,9.801356820115046,132.08839144110357,122.28703462098852,1.0189699,-0.23118137,0.5501822,0.13259663,0.16053106,-0.20970674,-0.31363145,-0.18078278,0.4890587848977981,0.47693303480647087
162,118247,2.699258997039352,17.127772130377963,15.84733335768667,0.29017408344701323,95.83827315657327,95.54809907312625,-7.353111312783099,125.27263478620655,132.62574609898965,0.72513425,-0.26885295,0.8064769,0.12207055,0.32020938,-0.09433031,-0.48469782,-0.1355611,0.3625294705281094,0.44791868999063594
441,694147,11.7556841772405,27.544101879229,26.150122009429584,11.758611972985435,89.82783889549157,78.06922692250613,2.249047590834664,125.87524921002495,123.62620161919028,0.678431,-0.33022472,0.74692863,0.13804254,0.15138245,-0.06533252,-0.31794816,-0.073934235,0.5015164160588528,0.40501548039103347
731,305306,-7.909488371363389,14.52816509670336,13.495822147096872,-8.139835905268086,92.78765913898314,100.92749504425123,-3.177680334574802,127.63351876019448,130.81119909476928,0.9965353,0.011360726,0.9897117,0.25698313,0.16422136,-0.62061596,-0.17505775,-0.34736708,0.49578627655408525,0.36856891184159224
1100,498666,-2.870646327516146,21.259347598475067,19.57655310331062,-1.3310853170992374,90.1709137878944,91.50199910499364,-0.5560753078995333,136.43517636901836,136.9912516769179,1.0708234,-0.41923636,0.9985573,0.15716761,0.16144902,-0.44976646,-0.44451058,-0.38962537,0.3798623874679266,0.4505631833163722
959,98305,-5.017047894347072,16.142435268077616,14.97858876503266,-5.248418616338867,97.62110403780076,102.86952265413963,-3.78723249928359,133.6291819400231,137.4164144393067,0.99037236,-0.028639898,1.0277528,0.14330228,0.1358414,-0.1627258,-0.17392248,-0.019582286,0.4810885570755584,0.5571288622776152
1386,130301,-15.504063860672114,11.411436078100522,10.788014073403607,-16.75815804998274,85.89476366169028,102.65292171167302,-9.104626128416555,128.38941600625841,137.49404213467497,0.9291542,-0.079668775,1.0702469,0.13540013,0.14313786,-0.103277035,-0.23005028,-0.037216973,0.42670547706210965,0.5899010819367184
822,479846,-19.44068803273575,13.357621357373311,13.14631352084744,-17.384600384966546,86.6881832459047,104.07278363087124,-2.2942606607108758,135.30458111278938,137.59884177350025,0.8660148,0.03282304,1.0425258,0.1611277,0.1489577,-0.4666925,-0.21050964,-0.33901894,0.4715343742673514,0.33735913041162613
301,495681,6.686840331019474,24.803744873618303,23.39310556965782,6.150475217688523,97.51009226864522,91.3596170509567,-10.21182507228498,126.75847087701369,136.97029594929867,0.8590424,-0.37299868,1.0663382,0.1511885,0.14288665,-0.02492099,-0.4023874,0.041978348,0.27775688325606884,0.4081320439059449
1015,805734,-18.70491663375969,9.251033682807948,8.793584922731295,-18.60538067930426,87.98506918913463,106.5904498684389,-1.7147065375861814,133.95786435244676,135.67257089003294,0.99255544,-0.08089212,1.0148958,0.15130976,0.156536,-0.297328,-0.25212148,-0.26496682,0.45701363643153425,0.45677056451555775
172,471674,8.504540602662749,26.966670671860587,25.55477851135016,10.419944381886836,89.22083313804875,78.80088875616191,5.4276579577017685,135.93231990896956,130.5046619512678,0.82515746,-0.3452086,0.59709454,0.17673016,0.15217403,-0.4382138,-0.45713872,-0.31857976,0.2759777570025794,0.28479863041993797
707,81610,-2.5687159323254893,24.749796730602004,21.749585315026813,-2.8970120358902847,73.11428034225808,76.01129237814837,-3.468516432908743,118.90349463860959,122.37201107151833,0.37000948,-0.029472172,0.52274054,0.3311764,0.15635814,-0.43980494,-0.17372529,-0.30824992,0.39857611864672726,0.2959794303399773
658,439179,11.485528334817014,28.62747781144129,27.603439308269472,13.753040305653556,91.56630461320032,77.81326430754676,6.895164912089513,137.1512952339079,130.25613032181838,1.0637376,-0.29896322,0.5104715,0.1501002,0.15918157,-0.46948117,-0.4226046,-0.41660595,0.3293008376074213,0.3301794168703036
935,867357,2.9713977999378343,26.544968154058285,24.51066196417731,1.568546584027814,69.99808503142026,68.42953844739245,-1.379110385105463,121.68695678524487,123.06606717035034,0.44053864,-0.010309839,0.5260097,0.15060957,0.13333987,-0.27586046,-0.1551583,-0.16524735,0.41198160406408746,0.4341960952436861
284,146485,2.7140050796536324,21.82536553859591,19.83516524990152,4.444208529144603,96.40182347613842,91.95761494699381,-4.708294480153683,133.51212687566817,138.22042135582186,0.7549147,-0.39378226,1.0170338,0.33213606,0.15343763,-0.46321195,-0.42548448,-0.29757094,0.3360444930099821,0.3879781685897282
1310,431741,18.0973184144732,32.15251771460258,31.47891861560293,20.002662471896514,102.318777906142,82.31611543424549,2.7391821091555926,133.40424612986152,130.66506402070593,1.0497698,-0.0699296,0.77552134,0.16299485,0.16547783,-0.19885014,-0.19967155,-0.009109405,0.45811995878856193,0.500984488209641
1495,2840717,14.580350333323109,36.65797525397037,34.859184049395175,9.429830676766784,72.021661788701,62.59183111193421,-1.4847253022386298,117.96023263691623,119.44495793915486,0.6627322,0.214372,0.24236357,0.16069335,0.11704116,-0.0516538,0.07302651,0.08345351,0.5631115454833397,0.5644647820842135
913,964106,-1.8421993875789613,17.952697223864337,16.842261213267346,-4.819929425738266,86.40411431545944,91.2240437411977,7.2839079099208845,125.22522263997458,117.94131473005369,1.0519568,-0.24677363,0.30803034,0.19847524,0.2704379,-0.40919262,-0.4732556,-0.24078329,0.358019718300411,0.31846877082738
1239,748594,6.559581189992582,23.34228618554118,21.90438290806865,7.457939219297742,106.84128594277689,99.38334672347915,14.389387624505233,141.8731141836546,127.48372655914936,0.9617316,-0.061343353,0.83833534,0.13557519,0.13904993,-0.14814106,-0.1358537,-0.018445082,0.4535356818752931,0.43540307765524827
1240,278270,13.218955231327785,27.77983957797375,27.12078359651153,14.829681671175763,98.27148951029329,83.44180783911753,8.123064046877985,133.14125699842256,125.01819295154458,0.7318033,-0.08774099,0.87066436,0.15270196,0.11905685,-0.121205896,-0.06785027,0.1305901,0.467483019293935,0.5287832947326694
668,365021,-30.866575663487865,14.022284822615852,13.567886962189853,-32.46008663778359,72.35549166000789,104.81557829779148,-18.39615274634238,122.43369921343765,140.82985195978003,0.67674226,-0.25673455,1.0891557,0.14150462,0.14257121,-0.27988794,-0.38830954,-0.24022356,0.2354078680190731,0.49039341301544337
1395,744681,0.0335594580582671,21.15638910657097,18.77189745084325,0.568229359307594,86.83208922185369,86.2638598625461,8.407329917082222,126.2200016804289,117.81267176334667,0.9203973,-0.21007012,0.947559,0.1393295,0.20559958,-0.1253901,-0.37316033,-0.08838707,0.4943963144472962,0.41901597373505595
788,959500,-6.211576867409812,23.916243355125367,22.01479822471166,-8.357946045763569,79.61630214091885,87.97424818668242,-4.274399914581522,127.7014426186287,131.97584253321023,0.6780597,-0.20932513,1.0351157,0.15028353,0.14966914,-0.30212852,-0.27663022,-0.18860476,0.4490935040758489,0.49948188111284075
210,67804,9.959083456708008,28.04398689264677,26.22436459853479,8.298176545291028,89.99035375640408,81.69217721111305,3.054827568913595,126.02482990372616,122.97000233481256,1.0162742,-0.07032904,0.525241,0.23252714,0.15409711,-0.5852574,-0.1818921,-0.33448124,0.3999636122812513,0.45403925021735186
344,632680,-1.5450109456400705,20.3871123592738,18.88495739619941,0.5295612868845438,100.88315091485136,100.35358962796681,-0.478762623468981,137.84742140461637,138.32618402808535,1.0869604,-0.2183596,1.1171099,0.13379899,0.13473988,-0.33300957,-0.32532218,-0.2090145,0.2933580579988046,0.4095049668523708
306,344241,4.579695534221682,24.007919149141145,22.51008991879804,3.1011943031133313,75.63208717976404,72.53089287665071,-0.21513146973789787,124.50921327888722,124.72434474862511,0.677539,-0.18753634,0.5822319,0.15886027,0.19375291,-0.31757087,-0.28201544,-0.2960596,0.4364053388274035,0.5165541033669254
217,261675,6.70339628925283,28.86717402181413,27.134572158690645,9.490651225866571,101.15732644748653,91.66667522161995,0.42226466176171584,137.651136589267,137.22887192750528,0.9168328,-0.4273467,1.0594044,0.14785437,0.1427458,-0.13801368,-0.4297726,-0.039251592,0.2970216841136928,0.4160362819809375
1481,973190,-11.04907512515444,12.020541121181784,11.944428769739163,-13.12568982258756,97.69630311616973,110.82199293875729,-9.62079555071449,130.82835819056285,140.44915374127734,0.70943564,-0.07859746,1.0259334,0.14527239,0.17151608,-0.1633054,-0.25390232,0.01911323,0.43518727062976437,0.48182077743452534
289,714647,9.621806913467369,24.51249438817125,23.39651296843577,8.825417768864327,97.87267840971106,89.04726064084673,9.331981522590311,131.61096236393763,122.27898084134732,1.0073014,-0.012831143,0.67644227,0.1472617,0.07665462,-0.16891354,0.08484706,-0.02161033,0.3914635509018799,0.5537017962265293
378,262658,15.466248098952468,34.47893987953383,32.700757337308,13.933734692578156,85.4795333279188,71.54579863534065,2.512539239721889,124.24266002369569,121.7301207839738,0.89234096,-0.02136466,0.60091245,0.13867956,0.12368106,-0.110290244,-0.130874,-0.13359281,0.4620206587669094,0.49521905290235135
167,993341,10.768908612034396,24.38672911375724,23.64682050135218,11.601772117343799,108.47658351425639,96.87481139691259,5.8035215083364164,141.1234301533243,135.3199086449879,1.0325451,-0.01486101,0.91937727,0.15251216,0.13295409,-0.2815844,-0.10174998,-0.14207262,0.47407047820458315,0.4614395178462064
421,102321,-22.54883268210072,16.050056125381694,14.96734326868364,-22.09113408710195,76.06880728400463,98.15994137110658,-11.592857024110558,124.22295383946279,135.81581086357335,0.5850903,-0.17864573,0.93187964,0.15770614,0.15180086,-0.36800542,-0.25767884,-0.25493473,0.40724802925701753,0.5188685474304069
225,884,2.7466228305181697,26.31109260246449,24.622810137451328,2.315531510353267,92.09530639252294,89.77977488216968,4.963270333357684,137.47636552091225,132.51309518755457,1.0471789,-0.12139313,0.5689798,0.14755985,0.14873552,-0.4200821,-0.17291422,-0.37990585,0.48620987749549327,0.3245604354081704
616,431636,-2.720075012961984,21.069440890252856,19.43177278824524,-3.630720292117175,84.23915554503074,87.86987583714792,-3.982057763954799,128.1838593689753,132.1659171329301,0.86382586,-0.20986767,1.0213562,0.17452249,0.1325493,-0.32666674,-0.24111393,-0.12216311,0.38215230039017734,0.5200991981348628
12,207013,-9.767471749086038,19.81165031967011,18.083225563447307,-9.852745694403836,74.92488119026441,84.77762688466825,-1.1972395702351974,125.04640893125234,126.24364850148754,0.6056346,-0.09031433,0.90805745,0.15817073,0.12372342,-0.16286942,-0.045181733,-0.02551179,0.40137336684439134,0.499962283792105
522,632387,-1.6349772047751552,23.032997180349312,21.101920116197384,-2.7157156130446793,80.98356246150216,83.69927807454684,1.0983486365704067,127.21400069379932,126.11565205722891,0.8117112,-0.09214696,0.88722825,0.17279385,0.13383728,-0.3101734,-0.07224688,-0.19110294,0.4218315511770045,0.4842138328455228
1339,665922,-9.14498212431517,18.09510908915502,16.32615519064378,-9.498370747491535,78.99278249675189,88.49115324424342,-4.991543315044694,117.71389033348403,122.70543364852873,0.64766985,-0.11197212,0.65472096,0.11913493,0.115407735,0.074342266,-0.07067091,0.0036208848,0.48264218671220704,0.4924610098524254
68,378074,2.775782914019405,17.757393297113275,16.72719057700525,1.6666994075392125,97.74378763951677,96.07708823197756,2.339352226368277,135.3497356806343,133.01038345426602,1.0177503,-0.25051478,0.7637143,0.13942681,0.32469663,-0.14067243,-0.46166566,-0.028401855,0.41011184801893213,0.5093741552648899
90,486955,-1.8820464798188223,23.513037533454785,21.533840731372617,-2.9685167999380155,83.43273056511956,86.40124736505757,-3.7796032343822503,127.43944802172172,131.21905125610397,0.8926563,-0.27503031,1.0442492,0.17139229,0.13372417,-0.2754712,-0.23305878,-0.16967195,0.4284575227228096,0.4959099123889324
1149,658877,-15.253432845471435,14.884081339270171,13.81855419342864,-16.469124015778434,84.66827891431527,101.1374029300937,-13.246860953996844,124.80053539409653,138.04739634809337,0.889315,-0.19350521,1.0827311,0.1230962,0.13260259,-0.075055495,-0.2964069,-0.107342385,0.2626788459205877,0.4501305975138792
380,749828,-5.172287525078763,23.82649282054497,20.898445868206263,-9.185263164241505,76.28798622066515,85.47324938490665,0.7116322091050478,119.66684414342888,118.95521193432383,0.68477106,-0.26217034,0.94873536,0.16643772,0.22843766,-0.0019813546,-0.4200128,0.15623833,0.5286136514894082,0.5838971765712495
857,618730,2.564402795612364,17.32361146474621,16.8468259784536,3.1669242812888,97.26000290552707,94.09307862423827,-8.656749577365602,121.8768168775167,130.5335664548823,0.43348673,-0.3142629,1.0082371,0.24873616,0.23828489,-0.3372326,-0.5287689,-0.1910299,0.31245389695619064,0.49605787552058117
372,241487,-2.977680905059052,22.15223188403752,20.45024716118871,-2.098955808829288,86.68972399511185,88.78867980394114,-0.4508391539176557,130.70111327239852,131.15195242631617,1.055407,-0.20586897,1.0368791,0.15328275,0.14982177,-0.30275106,-0.27841994,-0.20710073,0.45393391011811585,0.49229941986030923
258,633317,26.9619165216208,39.95773628184064,39.51407859610519,26.93548806874456,97.09843983849339,70.16295176974883,15.49936691491213,132.13984022749472,116.64047331258259,0.85049695,-0.035935413,0.47394267,0.14617895,0.16166647,-0.12235288,-0.10879785,-0.034301337,0.4045077346343724,0.4694249139278843
1350,49311,1.041308422715303,24.71855956048646,23.00156210201743,1.5112309764478482,87.96401929467636,86.45278831822851,0.9984271671236229,131.70948428478968,130.71105711766606,1.0173726,-0.2565031,0.989967,0.16255958,0.16121212,-0.29998517,-0.3173868,-0.23762466,0.5042287867870975,0.47288602479102315
1148,405555,-8.819887199213056,16.790047781518226,15.300047911482665,-4.33571875084148,98.39533209195899,102.73105084280047,-3.4192937238109096,136.03926162217138,139.4585553459823,0.95453316,-0.26603082,1.150838,0.1315061,0.13900505,-0.2690769,-0.42051962,-0.16357508,0.3017900772246906,0.4165002207320633
304,782627,-3.857961059503781,20.95578754797077,19.163091064730622,-2.9459840000994717,89.67699271202169,92.62297671212116,-7.82555871697673,129.9385347943506,137.76409351132733,0.95146304,-0.38697827,1.0666356,0.15987737,0.14443457,-0.2716497,-0.41903052,-0.21286778,0.23418628699551836,0.21987077861398627
1353,942358,1.38802563015583,19.853509611241417,18.515817019403983,0.9167910016174545,103.2526759566357,102.33588495501824,0.8608708909310394,136.78974368021062,135.92887278927958,1.0513741,0.07347485,1.0515127,0.14350899,0.15035845,-0.19897118,-0.12461992,-0.003101529,0.43045306474268097,0.42773290324789853
410,762424,7.215973925960869,30.87238525144446,28.653263454088428,7.632352029548571,90.47188258114505,82.83953055159648,7.134429219761415,137.09508228209666,129.96065306233524,1.0363965,-0.34789488,0.8839831,0.15404777,0.16125712,-0.4540937,-0.34867612,-0.4501913,0.3394241903628019,0.399344902553022
1460,612318,-9.33200706438593,5.028137101924305,4.9684102134601,-8.939925408575903,52.545860217215974,61.48578562579188,-14.797168158352918,100.47048973769645,115.26765789604937,0.066173196,-0.33596328,0.31352285,0.17864351,0.3372348,-0.038081456,-0.44295698,0.13977693,0.28678799008958905,0.5826309061470965
911,247465,-18.723396015934085,15.09659118065908,14.2136658390201,-19.923350171582655,66.82755892020162,86.75090909178428,-28.894291072420287,103.99269809738206,132.88698916980235,0.44932687,-0.35346135,0.8517438,0.26432803,0.16872273,-0.26776525,-0.46761864,-0.1852313,0.34230104399862266,0.3981634258266051
42,227184,4.900061443849566,26.924708637763487,25.2591094337476,5.72150119064797,91.385428018221,85.66392682757304,7.508735716332438,137.34506596196377,129.83633024563133,1.0675488,-0.2262183,0.8419138,0.14365754,0.17117706,-0.42598572,-0.29712903,-0.3921636,0.2514976048030168,0.26997230465336075
532,279819,-7.354491492462567,15.462455261716965,14.070132453690896,-9.051707026482063,93.81559232129311,102.86729934777517,-9.819961966118,128.4944856544589,138.3144476205769,0.9601778,-0.14104319,0.8634277,0.12891902,0.12325547,-0.04284299,-0.15536837,0.04498961,0.40211560071189023,0.5420858135818176
1026,185946,-0.5301605749694266,25.715546117744022,23.32544583047759,0.2027773195458309,83.13101085382527,82.92823353427944,1.4042287572589203,130.73331339044248,129.32908463318356,0.89498043,-0.37049982,0.86104566,0.13845606,0.1410917,-0.3319958,-0.33897686,-0.3452319,0.3133000803129844,0.2584438299089211
490,298334,-11.425234032465449,15.878944980981691,14.334485289787704,-12.61955002706378,95.95128737384513,108.57083740090891,-11.189254510331011,130.01322838784176,141.20248289817278,0.8182547,0.12595546,0.9772111,0.14234039,0.15118213,0.009641492,0.017197048,0.094551526,0.3805022216222698,0.5139417225197496
596,598378,1.6749213236049414,14.663290186103533,14.661783474108056,3.7990647590742697,99.29942479601516,95.50036003694089,2.627590234492061,135.73278598080537,133.1051957463133,1.0349678,-0.20754358,0.9160026,0.14018306,0.31633532,-0.19961683,-0.45248342,-0.07558792,0.37568089876943606,0.460117377294137
74,287948,-1.8748477909637555,23.16402610760201,21.372657240335137,-3.694703978305128,86.21208437894977,89.9067883572549,-1.4626287850092012,130.48191966161602,131.94454844662522,1.0749912,-0.208682,1.0280272,0.15078048,0.14133738,-0.31086752,-0.2588884,-0.20958409,0.43172849420419734,0.5113193672574939
515,232416,11.95944585686399,33.12354813131939,31.19052388425398,13.107687771953422,90.74214997449434,77.63446220254092,6.024452179432643,136.7276115228743,130.70315934344165,1.0584564,-0.36670497,0.6736333,0.13855904,0.1432948,-0.39286822,-0.40681997,-0.38468742,0.2295507083034571,0.2793796021922429
285,777576,6.7324407388214205,27.50944554033282,25.800326167528645,5.878889248012612,82.96221204990061,77.083322801888,0.6772750161636907,126.10998036029775,125.43270534413406,0.9117607,-0.28118613,0.6721223,0.18595728,0.15032355,-0.24359384,-0.35558534,-0.15597579,0.47393407556521616,0.5586856752382254
